SalesID,SalePrice
6272563,98666.11337
6299335,59064.56788
6279050,58606.64657
6262423,98666.11337
6266102,19579.80602
6266101,19579.80602
6277269,22564.03587
6271976,61330.93082
6267453,50547.6325
6264816,19579.80602
6276419,23448.45004
6270064,37603.98625
6263425,45427.32836
6268852,17219.42731
6272660,14917.38897
6276344,27443.02851
6267827,50772.7573
6269544,34696.76587
6268758,94595.32769
6276370,23448.45004
1225971,17219.42731
6263230,61330.93082
6264896,34794.73246
6272203,70718.44692
6308218,11013.38569
6262055,61330.93082
6264614,98666.11337
6271155,30155.94836
6277913,61330.93082
1225234,61330.93082
6280624,62837.81752
6262334,98666.11337
6276374,27242.44307
6270063,37603.98625
6270119,19579.80602
6276382,23448.45004
1225028,61330.93082
6276432,23448.45004
6279824,62837.81752
6276460,27242.44307
6273153,61330.93082
6274936,58246.79459
1225233,69666.66375
6262354,98666.11337
6276533,23448.45004
6263560,61330.93082
6262373,98666.11337
1224300,58246.79459
6260904,61330.93082
6262027,61330.93082
6267471,50547.6325
6271477,17698.97146
6265182,16584.09244
1223696,61330.93082
6279226,14081.03256
6262390,98666.11337
6273829,61330.93082
6272676,61330.93082
6276404,27242.44307
6304152,59064.56788
6269797,30155.94836
6267468,50547.6325
6260692,23126.92953
6262371,98666.11337
6262428,98666.11337
6274104,31186.97431
6279174,62837.81752
6262352,98666.11337
1223311,61330.93082
6263072,61330.93082
1223308,61330.93082
6262351,98666.11337
1226478,82396.05119
6264807,19579.80602
1223310,61330.93082
6264861,23448.45004
6260903,61330.93082
6267363,34696.76587
6263176,12220.05778
6269701,30155.94836
6262221,15200.77492
6276594,31186.97431
6263124,29404.82807
6269820,17040.42787
6273190,61330.93082
6262359,98666.11337
6262389,98666.11337
6262087,61330.93082
6276671,27443.02851
6279667,47314.62273
6277304,47314.62273
6275820,82396.05119
1223101,11418.40091
6266779,27443.02851
6272233,70718.44692
1223764,82396.05119
6277281,27443.02851
6265277,34696.76587
1227602,62837.81752
6263147,30155.94836
6274282,30186.58254
6274281,30186.58254
1225000,45569.38372
6264743,9677.174387
6272464,62837.81752
6268847,37603.98625
6274267,23448.45004
1223070,70718.44692
6273911,27242.44307
6271133,61330.93082
6274262,23448.45004
6274261,23448.45004
6311094,14194.03961
6269557,34696.76587
6275809,61330.93082
6276400,27242.44307
6274280,30186.58254
6277612,31186.97431
6279650,47314.62273
6257005,17065.94976
6265535,61330.93082
6304605,59064.56788
6278589,12735.19846
6273624,82396.05119
6262422,98666.11337
6265312,61330.93082
1225048,61330.93082
6273838,82396.05119
6275597,80820.11888
6267092,34696.76587
1225046,46855.85366
1224875,82396.05119
6272201,70718.44692
1226819,61330.93082
6269841,17040.42787
6277009,82396.05119
6264613,98666.11337
6278984,22564.03587
6266719,34696.76587
6280919,82396.05119
6274859,27443.02851
6276994,61330.93082
6263422,45427.32836
1223816,42296.98647
1225933,42296.98647
6264643,98666.11337
1224390,80820.11888
6263058,61330.93082
1559573,23448.45004
6265814,11418.40091
6259970,23704.68931
6277014,82396.05119
6258101,11707.08602
6264292,48045.3154
6261983,46855.85366
6279687,47314.62273
6272157,80820.11888
6271337,30155.94836
6267552,21646.15726
6274663,45569.38372
6279669,38027.10684
6272981,82396.05119
6262657,27186.21383
1299054,27186.21383
6264619,98666.11337
6275443,62837.81752
6274211,30186.58254
6266727,34696.76587
6260974,17219.42731
6279250,45569.38372
6274204,30186.58254
6272556,98666.11337
6276655,27443.02851
6279063,62837.81752
6279641,27443.02851
6314833,19579.80602
6279061,62837.81752
6266860,34696.76587
6272619,58606.64657
1226750,50547.6325
6266091,17219.42731
6272478,62837.81752
6271172,34696.76587
6264810,17219.42731
6264218,45427.32836
6264653,98666.11337
6278957,14917.38897
6265368,17219.42731
6261022,17219.42731
6272485,80820.11888
6280654,80820.11888
6261080,34696.76587
6275234,80820.11888
6266988,46855.85366
6278979,22564.03587
6262909,23126.92953
6272572,98666.11337
6274134,27242.44307
6264604,98666.11337
6262827,29404.82807
6275989,18480.29207
6261637,17219.42731
6274681,98666.11337
6278973,22564.03587
6310579,8599.234944
6278972,22564.03587
6280817,27443.02851
6271114,37603.98625
6268375,17698.97146
6272687,82396.05119
6260802,34696.76587
6271067,18858.22265
6275229,62837.81752
6274045,23448.45004
6264605,98666.11337
6262828,29404.82807
1226817,37603.98625
6267532,14218.15812
6280573,27443.02851
6264787,17219.42731
6278980,22564.03587
6278971,22564.03587
6284068,32285.09119
6263468,37603.98625
6266242,50547.6325
6280848,38027.10684
6275672,62837.81752
6274930,58246.79459
1227060,98666.11337
6264781,19579.80602
6270486,71395.82662
6270930,98666.11337
6275004,11418.40091
6279467,80820.11888
6275502,50547.6325
6275516,50547.6325
6271079,48630.13633
1227053,82396.05119
1223043,70847.74043
6278962,14917.38897
6275187,82396.05119
6267583,50547.6325
6264495,48630.13633
1224512,34696.76587
6279090,62837.81752
6280820,27443.02851
6274883,58246.79459
6266991,46855.85366
6269926,30155.94836
6279940,14081.03256
6276389,27242.44307
6275442,62837.81752
1227052,14917.38897
6273811,61330.93082
6272465,62837.81752
6277819,82396.05119
6261996,46855.85366
6279052,58606.64657
6279837,80820.11888
6279179,62837.81752
6300752,48436.27704
6276313,80820.11888
6263402,34696.76587
6279074,62837.81752
6277606,31186.97431
6274270,27242.44307
6276480,23448.45004
6273636,82396.05119
1225138,45569.38372
6274401,18480.29207
6277257,22564.03587
6262431,98666.11337
6273167,82396.05119
6273918,23448.45004
6273181,82396.05119
1226442,11418.40091
6274092,31186.97431
6273645,29404.82807
1225486,82396.05119
6274396,18480.29207
6275842,82396.05119
6262073,61330.93082
1225487,82396.05119
6273632,82396.05119
1225137,82396.05119
6273923,23448.45004
6277263,22564.03587
6273919,23448.45004
6274140,27242.44307
6274203,30186.58254
6279741,12735.19846
1223488,12735.19846
6273053,82396.05119
6276438,27242.44307
6262378,98666.11337
6279745,12735.19846
1225136,14917.38897
6275924,14917.38897
6277600,31186.97431
1222863,27443.02851
6266985,46855.85366
6275659,80820.11888
6272234,70718.44692
1225052,29404.82807
6280665,80820.11888
1225051,29404.82807
1223996,29404.82807
6271967,82396.05119
1224047,80820.11888
6261087,34696.76587
6272355,62837.81752
6280646,80820.11888
6265079,18617.19851
6279306,14081.03256
6267220,16584.09244
6265100,30155.94836
6268339,45427.32836
6266546,17551.7092
6270912,18858.22265
6261075,19579.80602
6265331,9677.174387
6267206,11418.40091
6266842,34696.76587
6277010,82396.05119
6265081,18617.19851
6300211,70847.74043
6275492,50547.6325
6279241,29404.82807
6265330,9677.174387
6274876,58246.79459
6275436,62837.81752
6274873,58246.79459
6267062,34696.76587
6265794,9407.863247
6268130,30271.14503
6271423,64847.78169
6275259,62837.81752
6300977,38027.10684
6300206,70847.74043
6266845,34696.76587
6276938,45569.38372
6278643,47314.62273
1227614,29404.82807
6277576,23448.45004
6264835,19579.80602
6262902,23126.92953
1224360,62837.81752
6264735,9677.174387
6276321,80820.11888
6265186,19579.80602
6267863,69666.66375
1224345,48630.13633
6269307,32285.09119
6260917,61330.93082
6303408,46779.5286
6304636,30802.08754
6267576,27443.02851
6267553,21646.15726
6269305,32285.09119
6276320,80820.11888
6277916,61330.93082
6273171,82396.05119
6260759,48630.13633
6267842,50772.7573
6274077,23448.45004
6265747,37603.98625
6265298,61330.93082
6273161,82396.05119
6264149,30155.94836
1227644,61330.93082
6270853,61330.93082
1223184,61330.93082
1223313,98666.11337
6277150,30186.58254
6270916,18858.22265
6262427,98666.11337
6263073,61330.93082
6271352,61330.93082
6267210,11418.40091
6269378,13040.25728
6304258,30029.62702
6262171,34696.76587
6267119,45427.32836
6276806,12811.46238
6278618,12735.19846
6272621,58606.64657
1224559,58606.64657
1226995,34794.73246
6258427,17219.42731
6260968,17219.42731
6277061,12735.19846
6262406,98666.11337
6276497,23448.45004
6279262,45569.38372
6304384,28174.34672
6269913,30155.94836
6274586,47314.62273
6319942,22387.80558
1224004,12735.19846
6305132,17219.42731
6273842,82396.05119
6274587,47314.62273
6272739,98666.11337
6271963,82396.05119
6285532,29385.88635
6275871,82396.05119
6278536,12735.19846
6272476,62837.81752
6328150,11418.40091
6280632,80820.11888
1224919,46855.85366
6279926,14081.03256
6263328,61330.93082
6267286,14218.15812
6269970,16584.09244
6264710,45427.32836
6263336,61330.93082
6264221,45427.32836
6279303,14081.03256
6263069,61330.93082
6278535,12735.19846
6301072,70847.74043
6264691,34696.76587
6268853,19579.80602
6263047,61330.93082
6263407,34696.76587
6264213,45427.32836
6280576,27443.02851
6280574,27443.02851
6267102,34696.76587
6270721,42296.98647
6274053,27242.44307
6254636,14081.03256
1224915,48630.13633
6272204,70718.44692
6263038,61330.93082
6318342,92154.46096
6274584,38027.10684
1225163,50772.7573
6267762,50772.7573
1223897,27443.02851
6318344,92154.46096
6260791,34696.76587
6271497,98666.11337
6318343,92154.46096
6262421,98666.11337
6269304,32285.09119
6271494,98666.11337
6268843,37603.98625
6269302,24382.9388
6274583,47314.62273
6278982,22564.03587
6279307,14081.03256
6264862,23448.45004
6280691,21659.40919
6304391,28174.34672
6262030,61330.93082
6273152,61330.93082
6267450,50547.6325
6265192,19579.80602
6275582,22564.03587
6264342,19579.80602
6272409,62837.81752
6278784,12735.19846
6271642,63346.62209
6288285,14055.30347
6288286,14055.30347
6288283,30766.92182
6263331,61330.93082
1225381,34696.76587
1227777,34264.17984
6278545,12735.19846
6279041,58606.64657
6262814,29404.82807
6276354,27443.02851
6265112,98666.11337
6265104,98666.11337
6269993,16584.09244
1227436,11588.52531
6279282,27443.02851
6262384,98666.11337
6276380,23448.45004
6273905,23448.45004
6265533,61330.93082
6264177,34696.76587
6274269,23448.45004
6269546,34696.76587
6277895,45569.38372
6276144,80820.11888
6304356,34264.17984
6279102,62837.81752
6274726,98666.11337
6264674,57512.0399
1225105,80820.11888
6280928,38027.10684
6273872,27242.44307
6276428,27242.44307
1227646,82396.05119
6260949,27443.02851
6274962,58246.79459
1225103,80820.11888
6279657,38027.10684
6279972,31186.97431
6267355,34696.76587
6264831,17219.42731
1226745,31186.97431
1225101,80820.11888
6264712,45427.32836
6275663,45427.32836
6264844,17219.42731
6269934,34696.76587
6275796,61330.93082
6264782,19579.80602
6266998,46855.85366
6279121,62837.81752
1223734,18617.19851
6275693,80820.11888
6275795,61330.93082
6281004,38027.10684
6267644,18858.22265
6267373,45427.32836
6275235,80820.11888
1226376,14081.03256
6273910,23448.45004
6265758,37603.98625
6279199,11418.40091
6279117,62837.81752
6272130,62837.81752
6265082,18617.19851
6274884,58246.79459
6270929,98666.11337
1225453,69666.66375
6268259,63346.62209
6259736,16584.09244
6259738,16584.09244
1560232,31186.97431
6266330,14159.74932
1225455,34696.76587
1224958,80820.11888
6273819,61330.93082
6278392,80820.11888
6263417,45427.32836
1227725,45427.32836
6303472,21741.27719
6265704,11935.19237
6272613,58606.64657
1227688,62837.81752
6279075,62837.81752
6279101,62837.81752
6268258,63346.62209
6262003,61330.93082
6267652,18858.22265
6277306,38027.10684
1227386,17219.42731
1225811,18858.22265
6261564,11935.19237
6264703,45427.32836
6281005,38027.10684
6266052,19579.80602
1226373,80820.11888
6280621,62837.81752
6279103,62837.81752
6264698,34696.76587
6261792,30155.94836
6280667,80820.11888
6264812,17219.42731
6260861,17691.33545
6269687,21646.15726
6276149,80820.11888
6268342,45427.32836
6275388,27242.44307
6265199,23448.45004
6264628,98666.11337
6266251,50547.6325
6265702,11707.08602
6278236,11418.40091
6275953,14666.28588
6268662,98666.11337
6274277,27242.44307
6265753,37603.98625
6267887,69666.66375
6274929,58246.79459
6273488,21659.40919
6267469,50547.6325
6269685,21646.15726
6272219,70718.44692
6272124,62837.81752
6267181,16584.09244
6262834,29404.82807
6264842,17219.42731
6262973,34696.76587
6273903,23448.45004
6265660,23126.92953
1225031,17219.42731
6275569,22564.03587
6262835,29404.82807
6267587,50547.6325
6263035,61330.93082
6262177,45427.32836
6274236,23448.45004
6260783,37603.98625
1226500,62837.81752
6273885,23448.45004
6273487,21659.40919
6279487,80820.11888
6274647,45569.38372
6271720,82396.05119
6272557,98666.11337
6264820,17219.42731
6274634,29404.82807
6264819,17219.42731
1222847,9407.863247
6280662,80820.11888
6261991,46855.85366
6274137,23448.45004
1222855,98666.11337
6271140,30155.94836
6261907,30155.94836
6272562,98666.11337
6273843,82396.05119
6267589,50547.6325
6264009,12811.46238
6260795,34696.76587
6267353,34696.76587
6324799,8529.365328
6267465,50547.6325
6276554,31186.97431
6264559,17219.42731
6264694,34696.76587
6274136,23448.45004
6264380,61330.93082
6284274,53535.90739
6264839,19579.80602
6271308,29404.82807
6271469,64847.78169
6267215,18617.19851
1223957,94595.32769
6275956,14666.28588
1225640,15200.77492
6276939,45569.38372
6272217,70718.44692
6268139,30271.14503
1226510,46855.85366
6265511,61330.93082
6268672,30155.94836
6276807,12811.46238
6268499,21646.15726
6273830,61330.93082
6260512,27186.21383
6269809,30155.94836
6272596,58606.64657
6280840,38027.10684
6266976,46855.85366
1224961,47314.62273
6260890,14010.10863
6279902,12735.19846
1226959,61330.93082
6264501,48630.13633
6279645,27443.02851
1226267,22564.03587
1227617,62837.81752
6271293,61330.93082
1227606,62837.81752
6311017,11418.40091
6271906,61330.93082
6303631,62544.64196
6276470,27242.44307
6310929,9407.863247
6276517,27242.44307
6272552,98666.11337
6262380,98666.11337
6280823,38027.10684
6312788,12081.98576
6280832,38027.10684
6274830,23448.45004
1224359,61330.93082
6268114,30271.14503
6267448,50547.6325
6272428,45427.32836
6265495,61330.93082
1227615,34696.76587
6278243,14081.03256
1227616,27242.44307
6264697,34696.76587
6272622,58606.64657
1227344,43367.29276
6263049,61330.93082
6263037,61330.93082
6280906,82396.05119
6266867,34696.76587
6280841,38027.10684
6275386,23448.45004
6260987,17219.42731
1224955,50547.6325
6265168,61330.93082
6262172,34696.76587
6264116,32285.09119
6277511,45569.38372
6267010,46855.85366
6275387,23448.45004
6278295,31186.97431
6271344,48630.13633
6265276,34696.76587
6265773,34696.76587
6274698,98666.11337
1227385,18858.22265
6277053,12735.19846
6280579,38027.10684
6274020,23448.45004
6279890,12735.19846
6278950,14917.38897
6277023,12735.19846
6265576,61330.93082
6280914,82396.05119
6272601,58606.64657
6274068,23448.45004
1222911,30155.94836
1227307,62837.81752
6279215,14081.03256
1227306,50547.6325
6272273,70718.44692
1222910,23448.45004
1496612,16584.09244
6265518,61330.93082
6269571,45427.32836
6277022,12735.19846
1222908,82396.05119
6275845,82396.05119
6271258,30155.94836
6264806,17219.42731
6275392,30186.58254
6274086,31186.97431
6266106,17219.42731
6267117,45427.32836
6272239,70718.44692
6274457,31186.97431
6279272,45569.38372
6257909,46855.85366
6278297,31186.97431
6272495,80820.11888
6277923,82396.05119
6272126,62837.81752
6277033,12735.19846
1226061,23448.45004
6260977,17219.42731
6264695,34696.76587
6274400,18480.29207
6260969,17219.42731
6277581,23448.45004
6279793,38027.10684
6277580,23448.45004
6262391,98666.11337
6272000,82396.05119
6275393,30186.58254
6267063,34696.76587
1224385,58246.79459
6260961,19579.80602
6279811,62837.81752
6271487,98666.11337
6264268,23448.45004
6265799,9407.863247
6265798,9407.863247
6271958,82396.05119
6278651,82396.05119
6263051,61330.93082
1226371,12735.19846
6276592,31186.97431
1223824,29404.82807
6270959,98666.11337
6265339,9677.174387
6267203,9407.863247
1227279,17219.42731
1226015,17219.42731
6279732,12735.19846
6267742,43367.29276
6272163,80820.11888
6267810,50772.7573
6258694,17219.42731
6284823,17307.51463
6275464,14917.38897
6280843,38027.10684
6276475,23448.45004
6260482,98666.11337
6264947,17691.33545
6270219,16584.09244
6310252,8599.234944
6262435,98666.11337
1225724,45427.32836
6256961,27242.44307
6271484,98666.11337
6272679,61330.93082
6267738,43367.29276
6268418,34696.76587
6262434,98666.11337
6275500,50547.6325
6274198,30186.58254
6311003,12848.64653
6277013,82396.05119
6278967,22564.03587
6259353,14081.03256
6267464,50547.6325
1224401,61330.93082
6263535,37603.98625
6280673,80820.11888
6275214,45427.32836
1224900,58606.64657
6265809,9407.863247
6267204,9407.863247
6276471,27242.44307
6280672,80820.11888
6282907,27443.02851
6267584,50547.6325
6276911,82396.05119
6272133,62837.81752
6278494,45569.38372
6275233,80820.11888
6274033,27242.44307
6259513,14081.03256
6262653,27186.21383
6271260,30155.94836
6271948,82396.05119
6267290,14218.15812
6265824,11418.40091
6265854,64847.78169
6275852,82396.05119
1225123,19579.80602
1226458,61330.93082
6271960,82396.05119
6265830,11418.40091
1227769,61330.93082
1226457,61330.93082
1226459,61330.93082
6268287,11935.19237
6266778,27443.02851
1223343,18858.22265
6266847,34696.76587
6265541,61330.93082
1227745,17551.7092
1223344,34696.76587
6264519,48630.13633
6272500,80820.11888
6267729,43367.29276
6279934,14081.03256
6266002,16584.09244
6271654,61330.93082
6269989,16584.09244
6272656,14917.38897
6275851,82396.05119
1223523,19579.80602
6267420,17219.42731
6273890,23448.45004
6264804,19579.80602
6276496,23448.45004
6263505,12811.46238
6279201,11418.40091
6272266,70718.44692
6276540,23448.45004
6270526,17551.7092
6271660,34696.76587
6311479,14081.03256
6259839,27186.21383
1226710,23448.45004
6264002,12811.46238
6270171,45251.88157
6266073,17219.42731
6271661,34696.76587
6262329,17691.33545
6275833,82396.05119
1227083,27242.44307
6262068,61330.93082
6272354,62837.81752
6272503,80820.11888
1225425,9407.863247
1224944,19579.80602
6267906,69666.66375
6279222,14081.03256
6273907,23448.45004
6269264,30293.43757
6270173,45251.88157
6261831,34696.76587
1224362,34696.76587
6260690,23126.92953
6270162,45251.88157
6266194,36922.94529
6273825,61330.93082
6273927,23448.45004
6266069,17219.42731
6271136,30155.94836
1226066,63346.62209
1223593,63346.62209
6273889,23448.45004
6267407,19579.80602
1226711,23448.45004
1223948,14081.03256
1225463,14081.03256
6270098,34696.76587
1223592,17040.42787
6278577,12735.19846
6273826,61330.93082
6264952,17691.33545
6272458,62837.81752
6266993,46855.85366
6274932,58246.79459
6279095,62837.81752
6281009,38027.10684
